시도,시군구,읍면동,화재발생(년),화재발생(월),화재발생(일),화재발생(시),화재발생(분),요일,인명피해(명)소계,사망,부상,재산피해소계,화재유형,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,발화관련기기대분류,발화관련기기소분류,장소대분류,장소중분류,장소소분류,차량장소
서울특별시,강남구,청담동,2022,7,25,10,12,월,0,0,0,358,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",전기설비,적산전력계,"의료,복지시설",노유자시설,어린이집,
서울특별시,용산구,갈월동,2022,7,25,14,51,월,0,0,0,440,"건축,구조물",부주의,기타(부주의),기타,기타,,,생활서비스,음식점,양식(휴게),
서울특별시,구로구,구로동,2022,7,25,16,43,월,0,0,0,55,"건축,구조물",부주의,담배꽁초,"간판,차양막등",차양막,,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,성북구,성북동,2022,7,25,17,29,월,0,0,0,11,기타(쓰레기 화재등),부주의,불장난,"종이,목재,건초등",나무,,,기타,도로,기타도로,
서울특별시,중랑구,면목동,2022,7,25,19,21,월,0,0,0,4,기타(쓰레기 화재등),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선","조명, 간판","기타(조명,간판)",기타,야외,기타야외,
서울특별시,동작구,사당동,2022,7,25,19,47,월,4,0,4,9884,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다중주택,
서울특별시,송파구,잠실동,2022,7,25,20,30,월,0,0,0,144,"건축,구조물",제품결함,기타(제품결함),"전기,전자",전자기기 부속품,생활기기,세탁기,주거,공동주택,아파트,
서울특별시,강서구,마곡동,2022,7,25,21,3,월,0,0,0,116,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",종이,,,생활서비스,음식점,한식,
서울특별시,강남구,삼성동,2022,7,25,23,35,월,0,0,0,927,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,배선/배선기구,기타(배선/배선기구),주거,공동주택,아파트,
서울특별시,은평구,진관동,2022,7,26,5,7,화,0,0,0,470,"건축,구조물",제품결함,설계상결함,"전기,전자","전기, 전자기기 기판",주방기기,김치냉장고,주거,공동주택,아파트,
서울특별시,강서구,공항동,2022,7,26,5,19,화,0,0,0,2379,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,생활서비스,음식점,일반주점,
서울특별시,영등포구,당산동3가,2022,7,26,6,48,화,0,0,0,304,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 절연유",생활기기,기타(생활기기),주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),
서울특별시,동작구,노량진동,2022,7,26,7,5,화,0,0,0,189,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,생활서비스,음식점,"치킨,족발",
서울특별시,마포구,서교동,2022,7,26,8,21,화,0,0,0,31,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등","목재, 합판",,,기타,야외,쓰레기,
서울특별시,강남구,신사동,2022,7,26,9,57,화,0,0,0,352,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,,,생활서비스,일상서비스,일반상점,
서울특별시,은평구,진관동,2022,7,26,10,27,화,0,0,0,1343,"자동차,철도차량",부주의,가연물 근접방치,"종이,목재,건초등",종이,"차량, 선박부품",배기관,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,구로구,궁동,2022,7,26,11,0,화,0,0,0,22,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,강동구,길동,2022,7,26,11,26,화,0,0,0,1005,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,"판매,업무시설",일반업무,일반회사,
서울특별시,서초구,신원동,2022,7,26,13,12,화,0,0,0,246,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 기판",전기설비,태양광발전설비,주거,공동주택,아파트,
서울특별시,강동구,명일동,2022,7,26,13,40,화,0,0,0,138,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,관악구,봉천동,2022,7,26,15,52,화,0,0,0,55,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 케이스",계절용 기기,에어컨,생활서비스,음식점,횟집,
서울특별시,성북구,성북동,2022,7,26,16,37,화,0,0,0,9,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,관악구,신림동,2022,7,26,17,4,화,0,0,0,66,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활기기,세탁기,"판매,업무시설",일반업무,오피스텔,
서울특별시,양천구,신월동,2022,7,26,17,30,화,0,0,0,267,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,광진구,구의동,2022,7,26,17,39,화,0,0,0,183,"건축,구조물",전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,다세대주택,
서울특별시,강남구,논현동,2022,7,26,18,31,화,0,0,0,2068,"건축,구조물",전기적 요인,층간단락,"전기,전자",전선피복,계절용 기기,환풍기/송풍기/공조기,"판매,업무시설",일반업무,오피스텔,
서울특별시,강남구,역삼동,2022,7,26,18,34,화,0,0,0,4674,"건축,구조물",전기적 요인,미확인단락,"전기,전자","콘센트, 스위치류",,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,동대문구,용두동,2022,7,26,20,13,화,0,0,0,1254,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,성동구,하왕십리동,2022,7,26,20,46,화,0,0,0,1,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,금천구,독산동,2022,7,26,21,12,화,0,0,0,72,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,생활서비스,오락시설,노래연습장,
서울특별시,중구,황학동,2022,7,26,21,47,화,0,0,0,1460,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,전기설비,배전반/분전반,"판매,업무시설",일반업무,오피스텔,
서울특별시,송파구,거여동,2022,7,26,22,40,화,0,0,0,119,"건축,구조물",부주의,"불씨,불꽃,화원방치",가구,기타(가구),,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,7,27,4,44,수,0,0,0,8,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,도로,전봇대,
서울특별시,구로구,궁동,2022,7,27,8,2,수,0,0,0,110,"건축,구조물",부주의,음식물 조리중,"종이,목재,건초등","목재, 합판",주방기기,기타(주방기기),생활서비스,음식점,중식,
서울특별시,강북구,미아동,2022,7,27,8,41,수,0,0,0,163,"건축,구조물",부주의,"용접, 절단, 연마","간판,차양막등",차양막,산업장비,기타(산업장비),"판매,업무시설",일반업무,일반빌딩,
서울특별시,강남구,개포동,2022,7,27,9,39,수,0,0,0,10158,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,전기설비,기타(전기설비),주거,공동주택,아파트,
서울특별시,구로구,구로동,2022,7,27,11,9,수,0,0,0,16,"건축,구조물",제품결함,기타(제품결함),합성수지,"플라스틱, PVC, 비닐, 장판","조명, 간판",LED조명,생활서비스,일상서비스,일반상점,
서울특별시,마포구,서교동,2022,7,27,12,47,수,0,0,0,57171,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",생활기기,전동킥보드,주거,공동주택,다세대주택,
서울특별시,성동구,성수동2가,2022,7,27,13,27,수,0,0,0,4,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,종로구,견지동,2022,7,27,14,53,수,0,0,0,532,"자동차,철도차량",부주의,가연물 근접방치,"자동차,철도차량,선박,항공기",부품,,,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,송파구,오금동,2022,7,27,15,28,수,0,0,0,2397,"건축,구조물",기계적 요인,"과열, 과부하",쓰레기류,분진,기타,기타,산업시설,작업장,기타 작업장,
서울특별시,강남구,신사동,2022,7,27,16,28,수,0,0,0,24,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,주거,단독주택,다가구주택,
서울특별시,관악구,남현동,2022,7,27,19,14,수,0,0,0,286,"건축,구조물",부주의,가연물 근접방치,기타,기타,,,생활서비스,음식점,한식,
서울특별시,마포구,합정동,2022,7,27,19,21,수,0,0,0,85,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,단독주택,기타 단독주택,
서울특별시,서대문구,연희동,2022,7,27,22,10,수,0,0,0,149,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,주거,단독주택,다가구주택,
서울특별시,송파구,신천동,2022,7,27,22,20,수,0,0,0,1155,"자동차,철도차량",미상,미상,미상,미상,"차량, 선박부품",엔진본체,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,구로구,천왕동,2022,7,28,0,7,목,0,0,0,3054,"건축,구조물",전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",생활기기,기타(생활기기),주거,공동주택,아파트,
서울특별시,종로구,창신동,2022,7,28,0,24,목,0,0,0,27,"건축,구조물",부주의,가연물 근접방치,"종이,목재,건초등","기타(종이,목재,건초등)",,,주거,단독주택,단독주택,
서울특별시,마포구,상암동,2022,7,28,1,26,목,0,0,0,1344,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,영등포구,양평동5가,2022,7,28,2,35,목,0,0,0,3,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,동대문구,장안동,2022,7,28,9,34,목,1,0,1,1488,"건축,구조물",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,서초구,양재동,2022,7,28,9,59,목,0,0,0,297,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,,,"자동차,철도차량",자동차,승용자동차,고속도로
서울특별시,도봉구,방학동,2022,7,28,12,1,목,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,양천구,신정동,2022,7,28,12,24,목,0,0,0,236,기타(쓰레기 화재등),전기적 요인,과부하/과전류,"전기,전자",전선피복,,,기타,야외,기타야외,
서울특별시,구로구,오류동,2022,7,28,13,29,목,0,0,0,55,"건축,구조물",부주의,기타(부주의),기타,기타,,,주거,공동주택,연립주택,
서울특별시,양천구,목동,2022,7,28,13,52,목,0,0,0,47,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,배선/배선기구,스위치 멀티탭,주거,공동주택,아파트,
서울특별시,금천구,독산동,2022,7,28,14,3,목,0,0,0,5,"건축,구조물",전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판","조명, 간판",백열등,주거,단독주택,다가구주택,
서울특별시,관악구,봉천동,2022,7,28,14,25,목,0,0,0,485,"건축,구조물",미상,미상,미상,미상,,,주거,단독주택,다가구주택,
서울특별시,성동구,성수동2가,2022,7,28,15,36,목,0,0,0,9,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,송파구,가락동,2022,7,28,16,14,목,0,0,0,0,"자동차,철도차량",기계적 요인,노후,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","차량, 선박부품",전동카트,"자동차,철도차량",건설기계,기타 건설기계,주차장
서울특별시,중구,남대문로4가,2022,7,28,16,38,목,0,0,0,5,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,서대문구,충정로2가,2022,7,28,16,39,목,0,0,0,242,"건축,구조물",부주의,"용접, 절단, 연마","간판,차양막등",차양막,,,생활서비스,음식점,한식,
서울특별시,동대문구,장안동,2022,7,28,17,5,목,0,0,0,242,"자동차,철도차량",미상,미상,"자동차,철도차량,선박,항공기",범퍼,,,"자동차,철도차량",자동차,오토바이,일반도로
서울특별시,양천구,목동,2022,7,28,17,24,목,0,0,0,33,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,강서구,화곡동,2022,7,28,18,4,목,0,0,0,154,"건축,구조물",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,,,생활서비스,음식점,"커피숍,다방,카페",
서울특별시,중랑구,면목동,2022,7,28,18,21,목,0,0,0,462,기타(쓰레기 화재등),미상,미상,"전기,전자","기타(전기,전자)",기타,기타,기타,도로,기타도로,
서울특별시,서대문구,남가좌동,2022,7,28,18,51,목,0,0,0,8869,"건축,구조물",전기적 요인,층간단락,"전기,전자",전자기기 부속품,주방기기,냉장고,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),
서울특별시,광진구,자양동,2022,7,28,19,23,목,0,0,0,16915,"건축,구조물",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,단독주택,
서울특별시,강남구,역삼동,2022,7,28,19,36,목,0,0,0,330,"건축,구조물",전기적 요인,미확인단락,"전기,전자","기타(전기,전자)",생활기기,전동킥보드,"판매,업무시설",일반업무,일반회사,
서울특별시,노원구,중계동,2022,7,28,19,56,목,0,0,0,108,"건축,구조물",전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",배선/배선기구,콘센트,교육시설,"연구,학원",일반학원,
서울특별시,서초구,내곡동,2022,7,28,22,3,목,0,0,0,25949,"자동차,철도차량",교통사고,교통사고,"자동차,철도차량,선박,항공기",휘발유,"차량, 선박부품","기타(차량,선박부품)","자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,용산구,한남동,2022,7,28,23,14,목,0,0,0,48,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,강북구,수유동,2022,7,29,5,30,금,1,0,1,3046,"건축,구조물",가스누출(폭발),가스누출(폭발),가연성가스,부탄가스,기타,기타,주거,공동주택,다세대주택,
서울특별시,구로구,구로동,2022,7,29,6,20,금,1,0,1,15571,"건축,구조물",미상,미상,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,7,29,8,27,금,0,0,0,266,"건축,구조물",미상,미상,쓰레기류,재활용,,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,중구,수표동,2022,7,29,11,31,금,0,0,0,110,기타(쓰레기 화재등),전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,생활기기,기타(생활기기),기타,야외,공터,
서울특별시,송파구,삼전동,2022,7,29,11,43,금,0,0,0,47,"건축,구조물",전기적 요인,접촉불량에 의한 단락,기타,기타,,,"의료,복지시설",노유자시설,요양시설,
서울특별시,강남구,청담동,2022,7,29,11,58,금,0,0,0,2640,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,강서구,방화동,2022,7,29,12,43,금,0,0,0,460,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,집합시설,종교시설,교회,
서울특별시,마포구,서교동,2022,7,29,12,49,금,0,0,0,8,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,공동주택,연립주택,
서울특별시,성동구,마장동,2022,7,29,13,26,금,0,0,0,55,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,,,생활서비스,음식점,한식,
서울특별시,노원구,중계동,2022,7,29,14,17,금,0,0,0,462,"자동차,철도차량",미상,미상,미상,미상,,,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,송파구,문정동,2022,7,29,14,32,금,0,0,0,5523,기타(쓰레기 화재등),기타,기타,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,구로구,가리봉동,2022,7,29,18,59,금,0,0,0,130,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,인덕션,"판매,업무시설",숙박시설,숙박공유업,
서울특별시,동대문구,용두동,2022,7,29,19,40,금,0,0,0,447,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,중구,신당동,2022,7,29,20,31,금,0,0,0,396,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,생활서비스,음식점,중식,
서울특별시,관악구,봉천동,2022,7,29,21,26,금,0,0,0,5,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,서대문구,북가좌동,2022,7,29,22,28,금,0,0,0,12,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 기판",,,주거,공동주택,다세대주택,
서울특별시,종로구,관철동,2022,7,30,0,2,토,0,0,0,34,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,일반주점,
서울특별시,용산구,이촌동,2022,7,30,2,9,토,0,0,0,907,"건축,구조물",화학적 요인,기타(화학적요인),"전기,전자","전기, 전자기기 케이스",,,기타서비스,기타건축물,기타 건축물,
서울특별시,동작구,상도동,2022,7,30,7,34,토,0,0,0,218,"건축,구조물",제품결함,기타(제품결함),"전기,전자","전기, 전자기기 기판",주방기기,김치냉장고,주거,공동주택,아파트,
서울특별시,강북구,미아동,2022,7,30,10,33,토,0,0,0,8,"건축,구조물",부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,주거,단독주택,단독주택,
서울특별시,강동구,성내동,2022,7,30,10,36,토,0,0,0,59,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,구로구,구로동,2022,7,30,11,39,토,0,0,0,48,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,"판매,업무시설",판매시설,시장,
서울특별시,강동구,천호동,2022,7,30,12,55,토,0,0,0,16,"건축,구조물",부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,다세대주택,
서울특별시,서대문구,창천동,2022,7,30,13,5,토,0,0,0,778,"건축,구조물",부주의,가연물 근접방치,미상,미상,,,주거,단독주택,다가구주택,
서울특별시,관악구,신림동,2022,7,30,13,33,토,0,0,0,22,"자동차,철도차량",부주의,가연물 근접방치,쓰레기류,재활용,"차량, 선박부품",배기관,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,동작구,대방동,2022,7,30,14,14,토,0,0,0,18079,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,용산구,한남동,2022,7,30,15,47,토,0,0,0,12,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,일식,
서울특별시,서초구,방배동,2022,7,30,15,50,토,0,0,0,165,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,생활서비스,음식점,분식,
서울특별시,영등포구,여의도동,2022,7,30,18,16,토,0,0,0,300,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,영등포구,영등포동7가,2022,7,30,18,29,토,0,0,0,171,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","콘센트, 스위치류",,,교육시설,학교,초등학교,
서울특별시,마포구,노고산동,2022,7,30,19,32,토,0,0,0,38,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",,,"판매,업무시설",일반업무,오피스텔,
서울특별시,영등포구,당산동1가,2022,7,30,19,59,토,0,0,0,58,"건축,구조물",부주의,"불씨,불꽃,화원방치",기타,기타,,,생활서비스,음식점,한식,
서울특별시,용산구,용문동,2022,7,30,20,20,토,1,0,1,817,"건축,구조물",부주의,"불씨,불꽃,화원방치",식품,기타(식품),,,생활서비스,음식점,한식,
서울특별시,강남구,역삼동,2022,7,30,20,38,토,0,0,0,2455,"건축,구조물",미상,미상,미상,미상,,,교육시설,"연구,학원",연구소,
서울특별시,마포구,연남동,2022,7,30,21,52,토,0,0,0,31,"건축,구조물",부주의,음식물 조리중,식품,기타(식품),,,생활서비스,음식점,기타 음식점,
서울특별시,영등포구,영등포동3가,2022,7,30,22,26,토,0,0,0,110,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,동대문구,제기동,2022,7,30,23,22,토,0,0,0,443,"건축,구조물",전기적 요인,"압착,손상에 의한 단락",합성수지,"플라스틱, PVC, 비닐, 장판",,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,금천구,시흥동,2022,7,31,0,13,일,0,0,0,907,"자동차,철도차량",교통사고,교통사고,미상,미상,"차량, 선박부품","기타(차량,선박부품)","자동차,철도차량",자동차,승용자동차,고속도로
서울특별시,양천구,신월동,2022,7,31,4,36,일,0,0,0,613,"건축,구조물",전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",,,주거,공동주택,연립주택,
서울특별시,성동구,송정동,2022,7,31,5,29,일,0,0,0,306,"건축,구조물",미상,미상,쓰레기류,기타 쓰레기,,,주거,단독주택,다가구주택,
서울특별시,은평구,역촌동,2022,7,31,5,35,일,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,"침구,직물류","이불(베개,시트)",,,기타,야외,쓰레기,
서울특별시,광진구,구의동,2022,7,31,8,15,일,0,0,0,8,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,공동주택,아파트,
서울특별시,종로구,명륜3가,2022,7,31,12,3,일,0,0,0,62,"건축,구조물",부주의,음식물 조리중,기타,기타,,,"판매,업무시설",판매시설,상점가,
서울특별시,강동구,고덕동,2022,7,31,12,58,일,0,0,0,18,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,은평구,신사동,2022,7,31,20,40,일,0,0,0,12,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다중주택,
서울특별시,양천구,목동,2022,8,1,0,5,월,0,0,0,424,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,,,주거,공동주택,주상복합아파트,
서울특별시,관악구,남현동,2022,8,1,2,15,월,0,0,0,1928,"건축,구조물",미상,미상,가구,"테이블, 의자",,,"판매,업무시설",일반업무,오피스텔,
서울특별시,관악구,남현동,2022,8,1,2,41,월,0,0,0,330,"자동차,철도차량",전기적 요인,접촉불량에 의한 단락,합성수지,기타(합성수지),,,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,강남구,삼성동,2022,8,1,4,15,월,0,0,0,412,"건축,구조물",전기적 요인,트래킹에 의한 단락,기타,기타,,,주거,공동주택,다세대주택,
서울특별시,강남구,역삼동,2022,8,1,7,6,월,0,0,0,8,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 내부배선","조명, 간판",LED조명,"판매,업무시설",일반업무,일반빌딩,
서울특별시,영등포구,영등포동7가,2022,8,1,7,24,월,0,0,0,3,"건축,구조물",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,아파트,
서울특별시,양천구,신정동,2022,8,1,16,23,월,0,0,0,1913,"건축,구조물",미상,미상,"종이,목재,건초등",종이,,,주거,공동주택,아파트,
서울특별시,마포구,신공덕동,2022,8,1,18,25,월,0,0,0,5362,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 케이스",생활기기,전동킥보드,주거,단독주택,단독주택,
서울특별시,중구,장충동2가,2022,8,1,19,15,월,0,0,0,56,기타(쓰레기 화재등),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,기타,야외,공터,
서울특별시,강남구,역삼동,2022,8,1,19,26,월,0,0,0,12,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,단독주택,다가구주택,
서울특별시,구로구,개봉동,2022,8,1,20,4,월,0,0,0,140,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,영등포구,대림동,2022,8,1,20,8,월,0,0,0,101,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,집합시설,종교시설,교회,
서울특별시,중구,필동1가,2022,8,1,20,30,월,0,0,0,9,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,동작구,상도동,2022,8,2,0,2,화,0,0,0,272,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,은평구,역촌동,2022,8,2,4,37,화,0,0,0,165,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",배선/배선기구,콘센트,주거,단독주택,다가구주택,
서울특별시,관악구,신림동,2022,8,2,10,7,화,0,0,0,3351,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",종이,주방기기,전기레인지,주거,단독주택,다중주택,
서울특별시,종로구,돈의동,2022,8,2,17,45,화,0,0,0,14,"건축,구조물",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,기타 단독주택,
서울특별시,강북구,번동,2022,8,2,19,30,화,0,0,0,180,"건축,구조물",방화,방화,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다가구주택,
서울특별시,은평구,진관동,2022,8,2,20,8,화,0,0,0,135,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,동작구,흑석동,2022,8,2,20,49,화,0,0,0,381,"건축,구조물",전기적 요인,기타(전기적요인),"전기,전자","콘센트, 스위치류",,,주거,단독주택,단독주택,
서울특별시,용산구,동자동,2022,8,2,21,12,화,0,0,0,58,"건축,구조물",미상,미상,"침구,직물류","기타(침구,직물류)",,,"판매,업무시설",숙박시설,여관,
서울특별시,도봉구,창동,2022,8,2,21,28,화,0,0,0,62,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,동작구,동작동,2022,8,3,1,2,수,0,0,0,1540,"자동차,철도차량",기계적 요인,기타(기계적요인),위험물등,기계유,"차량, 선박부품",배기관,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,광진구,중곡동,2022,8,3,2,2,수,0,0,0,15,"건축,구조물",기타,기타,"전기,전자","전기, 전자기기 기판",,,"의료,복지시설",노유자시설,어린이집,
서울특별시,송파구,방이동,2022,8,3,3,23,수,0,0,0,64680,"자동차,철도차량",교통사고,교통사고,미상,미상,,,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,성동구,행당동,2022,8,3,10,20,수,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,중랑구,중화동,2022,8,3,10,25,수,0,0,0,14123,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",,,집합시설,종교시설,교회,
서울특별시,강북구,수유동,2022,8,3,15,3,수,0,0,0,222,"건축,구조물",부주의,기타(부주의),기타,기타,주방기기,기타(주방기기),생활서비스,음식점,한식,
